Date,Open,High,Low,Close,Adj Close,Volume
2013-12-02,21.000000,21.070000,20.799999,20.980000,20.980000,1063244
2013-12-09,21.090000,21.290001,20.670000,20.780001,20.780001,522644
2013-12-16,20.760000,21.170000,20.549999,21.129999,21.129999,734452
2013-12-23,21.250000,21.480000,21.150000,21.230000,21.230000,193035
2013-12-30,21.209999,21.400000,20.910000,21.209999,21.209999,251132
2014-01-06,21.280001,21.410000,21.120001,21.170000,21.170000,383388
2014-01-13,21.240000,21.530001,21.080000,21.330000,21.330000,662503
2014-01-20,21.290001,21.400000,20.770000,20.770000,20.770000,478665
2014-01-27,20.660000,20.690001,20.410000,20.670000,20.670000,2152642
2014-02-03,20.740000,20.799999,20.299999,20.709999,20.709999,1362669
2014-02-10,20.830000,21.100000,20.680000,20.870001,20.870001,1445509
2014-02-17,20.900000,21.120001,20.809999,21.110001,21.110001,1100918
2014-02-24,21.049999,21.270000,20.980000,21.209999,21.209999,762748
2014-03-03,21.030001,21.510000,20.959999,21.370001,21.370001,1384573
2014-03-10,21.480000,21.590000,21.150000,21.200001,21.200001,1381954
2014-03-17,21.160000,21.680000,21.139999,21.660000,21.660000,1136646
2014-03-24,21.530001,21.570000,21.040001,21.280001,21.280001,894581
2014-03-31,21.280001,21.780001,21.260000,21.590000,21.590000,1321470
2014-04-07,21.350000,21.360001,20.709999,20.809999,20.809999,893486
2014-04-14,20.639999,21.100000,20.620001,21.090000,21.090000,842647
2014-04-21,21.090000,21.400000,21.080000,21.120001,21.120001,578406
2014-04-28,21.129999,21.350000,21.100000,21.209999,21.209999,716275
2014-05-05,21.209999,21.230000,20.879999,21.129999,21.129999,470673
2014-05-12,21.240000,21.570000,21.100000,21.190001,21.190001,639365
2014-05-19,21.240000,21.500000,21.100000,21.469999,21.469999,1099972
2014-05-26,21.469999,21.860001,21.469999,21.830000,21.830000,331629
2014-06-02,21.910000,22.129999,21.809999,22.120001,22.120001,917797
2014-06-09,22.100000,22.190001,21.670000,21.770000,21.770000,400386
2014-06-16,21.709999,21.940001,21.680000,21.920000,21.920000,1063219
2014-06-23,21.889999,22.030001,21.750000,21.850000,21.850000,470882
2014-06-30,21.879999,22.010000,21.780001,21.980000,21.980000,560082
